timestamp, index, utilization.gpu [%], utilization.memory [%], pstate, temperature.gpu, memory.used [MiB], memory.free [MiB]
2020/05/01 14:58:55.305, 9, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:58:55.306, 10, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:58:55.307, 11, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:58:55.307, 12, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:58:55.308, 13, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:58:55.309, 14, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:58:55.310, 15, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:59:00.311, 0, 100 %, 76 %, P0, 41, 18938 MiB, 13542 MiB
2020/05/01 14:59:00.313, 1, 0 %, 0 %, P0, 27, 13 MiB, 32467 MiB
2020/05/01 14:59:00.313, 2, 0 %, 0 %, P0, 30, 13 MiB, 32467 MiB
2020/05/01 14:59:00.314, 3, 0 %, 0 %, P0, 31, 13 MiB, 32467 MiB
2020/05/01 14:59:00.315, 4, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:59:00.316, 5, 0 %, 0 %, P0, 31, 13 MiB, 32467 MiB
2020/05/01 14:59:00.317, 6, 0 %, 0 %, P0, 30, 13 MiB, 32467 MiB
2020/05/01 14:59:00.318, 7, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:59:00.319, 8, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:59:00.320, 9, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:59:00.321, 10, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:59:00.321, 11, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:59:00.322, 12, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:59:00.323, 13, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:59:00.324, 14, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:59:00.325, 15, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:59:05.326, 0, 96 %, 65 %, P0, 39, 18938 MiB, 13542 MiB
2020/05/01 14:59:05.328, 1, 0 %, 0 %, P0, 27, 13 MiB, 32467 MiB
2020/05/01 14:59:05.330, 2, 0 %, 0 %, P0, 30, 13 MiB, 32467 MiB
2020/05/01 14:59:05.331, 3, 0 %, 0 %, P0, 31, 13 MiB, 32467 MiB
2020/05/01 14:59:05.333, 4, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:59:05.334, 5, 0 %, 0 %, P0, 32, 13 MiB, 32467 MiB
2020/05/01 14:59:05.336, 6, 0 %, 0 %, P0, 30, 13 MiB, 32467 MiB
2020/05/01 14:59:05.338, 7, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:59:05.340, 8, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:59:05.342, 9, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:59:05.343, 10, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:59:05.345, 11, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:59:05.346, 12, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:59:05.347, 13, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:59:05.348, 14, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:59:05.349, 15, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:59:10.350, 0, 100 %, 77 %, P0, 43, 18938 MiB, 13542 MiB
2020/05/01 14:59:10.351, 1, 0 %, 0 %, P0, 27, 13 MiB, 32467 MiB
2020/05/01 14:59:10.352, 2, 0 %, 0 %, P0, 30, 13 MiB, 32467 MiB
2020/05/01 14:59:10.353, 3, 0 %, 0 %, P0, 31, 13 MiB, 32467 MiB
2020/05/01 14:59:10.354, 4, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:59:10.355, 5, 0 %, 0 %, P0, 32, 13 MiB, 32467 MiB
2020/05/01 14:59:10.356, 6, 0 %, 0 %, P0, 30, 13 MiB, 32467 MiB
2020/05/01 14:59:10.356, 7, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:59:10.357, 8, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:59:10.358, 9, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:59:10.359, 10, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:59:10.360, 11, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:59:10.361, 12, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:59:10.361, 13, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:59:10.362, 14, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:59:10.363, 15, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:59:15.365, 0, 100 %, 77 %, P0, 43, 18938 MiB, 13542 MiB
2020/05/01 14:59:15.366, 1, 0 %, 0 %, P0, 27, 13 MiB, 32467 MiB
2020/05/01 14:59:15.368, 2, 0 %, 0 %, P0, 30, 13 MiB, 32467 MiB
2020/05/01 14:59:15.370, 3, 0 %, 0 %, P0, 32, 13 MiB, 32467 MiB
2020/05/01 14:59:15.372, 4, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:59:15.374, 5, 0 %, 0 %, P0, 32, 13 MiB, 32467 MiB
2020/05/01 14:59:15.376, 6, 0 %, 0 %, P0, 30, 13 MiB, 32467 MiB
2020/05/01 14:59:15.378, 7, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:59:15.379, 8, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:59:15.380, 9, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:59:15.381, 10, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:59:15.382, 11, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:59:15.383, 12, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:59:15.383, 13, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:59:15.384, 14, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:59:15.385, 15, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:59:20.386, 0, 100 %, 76 %, P0, 43, 18938 MiB, 13542 MiB
2020/05/01 14:59:20.388, 1, 0 %, 0 %, P0, 27, 13 MiB, 32467 MiB
2020/05/01 14:59:20.389, 2, 0 %, 0 %, P0, 30, 13 MiB, 32467 MiB
2020/05/01 14:59:20.389, 3, 0 %, 0 %, P0, 32, 13 MiB, 32467 MiB
2020/05/01 14:59:20.390, 4, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:59:20.391, 5, 0 %, 0 %, P0, 31, 13 MiB, 32467 MiB
2020/05/01 14:59:20.392, 6, 0 %, 0 %, P0, 30, 13 MiB, 32467 MiB
2020/05/01 14:59:20.393, 7, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:59:20.394, 8, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:59:20.394, 9, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:59:20.395, 10, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:59:20.396, 11, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:59:20.397, 12, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:59:20.398, 13, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:59:20.399, 14, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:59:20.400, 15, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:59:25.401, 0, 100 %, 75 %, P0, 43, 18938 MiB, 13542 MiB
2020/05/01 14:59:25.403, 1, 0 %, 0 %, P0, 27, 13 MiB, 32467 MiB
2020/05/01 14:59:25.404, 2, 0 %, 0 %, P0, 30, 13 MiB, 32467 MiB
2020/05/01 14:59:25.406, 3, 0 %, 0 %, P0, 32, 13 MiB, 32467 MiB
2020/05/01 14:59:25.407, 4, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:59:25.409, 5, 0 %, 0 %, P0, 32, 13 MiB, 32467 MiB
2020/05/01 14:59:25.411, 6, 0 %, 0 %, P0, 30, 13 MiB, 32467 MiB
2020/05/01 14:59:25.412, 7, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:59:25.414, 8, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:59:25.415, 9, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:59:25.417, 10, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:59:25.418, 11, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:59:25.419, 12, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:59:25.419, 13, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:59:25.420, 14, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:59:25.421, 15, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:59:30.422, 0, 100 %, 77 %, P0, 45, 18938 MiB, 13542 MiB
2020/05/01 14:59:30.424, 1, 0 %, 0 %, P0, 27, 13 MiB, 32467 MiB
2020/05/01 14:59:30.424, 2, 0 %, 0 %, P0, 30, 13 MiB, 32467 MiB
2020/05/01 14:59:30.425, 3, 0 %, 0 %, P0, 33, 13 MiB, 32467 MiB
2020/05/01 14:59:30.426, 4, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:59:30.427, 5, 0 %, 0 %, P0, 32, 13 MiB, 32467 MiB
2020/05/01 14:59:30.428, 6, 0 %, 0 %, P0, 30, 13 MiB, 32467 MiB
2020/05/01 14:59:30.429, 7, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:59:30.429, 8, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:59:30.430, 9, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:59:30.431, 10, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:59:30.432, 11, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:59:30.433, 12, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:59:30.434, 13, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:59:30.434, 14, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:59:30.435, 15, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:59:35.437, 0, 100 %, 77 %, P0, 44, 18938 MiB, 13542 MiB
2020/05/01 14:59:35.438, 1, 0 %, 0 %, P0, 27, 13 MiB, 32467 MiB
2020/05/01 14:59:35.440, 2, 0 %, 0 %, P0, 30, 13 MiB, 32467 MiB
2020/05/01 14:59:35.442, 3, 0 %, 0 %, P0, 33, 13 MiB, 32467 MiB
2020/05/01 14:59:35.443, 4, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:59:35.445, 5, 0 %, 0 %, P0, 32, 13 MiB, 32467 MiB
2020/05/01 14:59:35.446, 6, 0 %, 0 %, P0, 30, 13 MiB, 32467 MiB
2020/05/01 14:59:35.448, 7, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:59:35.450, 8, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:59:35.451, 9, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:59:35.453, 10, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:59:35.454, 11, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:59:35.456, 12, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:59:35.458, 13, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:59:35.460, 14, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:59:35.461, 15, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:59:40.462, 0, 100 %, 76 %, P0, 44, 18938 MiB, 13542 MiB
2020/05/01 14:59:40.463, 1, 0 %, 0 %, P0, 27, 13 MiB, 32467 MiB
2020/05/01 14:59:40.464, 2, 0 %, 0 %, P0, 30, 13 MiB, 32467 MiB
2020/05/01 14:59:40.465, 3, 0 %, 0 %, P0, 33, 13 MiB, 32467 MiB
2020/05/01 14:59:40.466, 4, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:59:40.466, 5, 0 %, 0 %, P0, 31, 13 MiB, 32467 MiB
2020/05/01 14:59:40.467, 6, 0 %, 0 %, P0, 30, 13 MiB, 32467 MiB
2020/05/01 14:59:40.468, 7, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:59:40.469, 8, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:59:40.470, 9, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:59:40.471, 10, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:59:40.471, 11, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:59:40.472, 12, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:59:40.473, 13, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:59:40.474, 14, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:59:40.475, 15, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:59:45.476, 0, 100 %, 76 %, P0, 44, 18938 MiB, 13542 MiB
2020/05/01 14:59:45.478, 1, 0 %, 0 %, P0, 27, 13 MiB, 32467 MiB
2020/05/01 14:59:45.480, 2, 0 %, 0 %, P0, 30, 13 MiB, 32467 MiB
2020/05/01 14:59:45.481, 3, 0 %, 0 %, P0, 33, 13 MiB, 32467 MiB
2020/05/01 14:59:45.483, 4, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:59:45.484, 5, 0 %, 0 %, P0, 32, 13 MiB, 32467 MiB
2020/05/01 14:59:45.486, 6, 0 %, 0 %, P0, 30, 13 MiB, 32467 MiB
2020/05/01 14:59:45.488, 7, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:59:45.489, 8, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:59:45.491, 9, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:59:45.492, 10, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:59:45.494, 11, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:59:45.496, 12, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:59:45.498, 13, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:59:45.499, 14, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:59:45.501, 15, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:59:50.503, 0, 100 %, 77 %, P0, 45, 18938 MiB, 13542 MiB
2020/05/01 14:59:50.504, 1, 0 %, 0 %, P0, 27, 13 MiB, 32467 MiB
2020/05/01 14:59:50.505, 2, 0 %, 0 %, P0, 30, 13 MiB, 32467 MiB
2020/05/01 14:59:50.506, 3, 0 %, 0 %, P0, 34, 13 MiB, 32467 MiB
2020/05/01 14:59:50.507, 4, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:59:50.508, 5, 0 %, 0 %, P0, 32, 13 MiB, 32467 MiB
2020/05/01 14:59:50.508, 6, 0 %, 0 %, P0, 30, 13 MiB, 32467 MiB
2020/05/01 14:59:50.509, 7, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:59:50.510, 8, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:59:50.511, 9, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:59:50.512, 10, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:59:50.513, 11, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:59:50.513, 12, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:59:50.514, 13, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:59:50.515, 14, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:59:50.516, 15, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:59:55.517, 0, 100 %, 76 %, P0, 44, 18938 MiB, 13542 MiB
2020/05/01 14:59:55.519, 1, 0 %, 0 %, P0, 27, 13 MiB, 32467 MiB
2020/05/01 14:59:55.520, 2, 0 %, 0 %, P0, 30, 13 MiB, 32467 MiB
2020/05/01 14:59:55.522, 3, 0 %, 0 %, P0, 34, 13 MiB, 32467 MiB
2020/05/01 14:59:55.524, 4, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:59:55.525, 5, 0 %, 0 %, P0, 32, 13 MiB, 32467 MiB
2020/05/01 14:59:55.527, 6, 0 %, 0 %, P0, 30, 13 MiB, 32467 MiB
2020/05/01 14:59:55.529, 7, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:59:55.530, 8, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:59:55.532, 9, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:59:55.533, 10, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:59:55.535, 11, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:59:55.537, 12, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:59:55.538, 13, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:59:55.540, 14, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:59:55.541, 15, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 15:00:00.543, 0, 100 %, 77 %, P0, 45, 18938 MiB, 13542 MiB
2020/05/01 15:00:00.545, 1, 0 %, 0 %, P0, 27, 13 MiB, 32467 MiB
2020/05/01 15:00:00.546, 2, 0 %, 0 %, P0, 30, 13 MiB, 32467 MiB
2020/05/01 15:00:00.546, 3, 0 %, 0 %, P0, 34, 13 MiB, 32467 MiB
2020/05/01 15:00:00.547, 4, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 15:00:00.548, 5, 0 %, 0 %, P0, 32, 13 MiB, 32467 MiB
2020/05/01 15:00:00.549, 6, 0 %, 0 %, P0, 30, 13 MiB, 32467 MiB
2020/05/01 15:00:00.550, 7, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 15:00:00.551, 8, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 15:00:00.551, 9, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 15:00:00.552, 10, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 15:00:00.553, 11, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 15:00:00.555, 12, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 15:00:00.556, 13, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 15:00:00.557, 14, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 15:00:00.558, 15, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 15:00:05.560, 0, 100 %, 77 %, P0, 44, 18938 MiB, 13542 MiB
2020/05/01 15:00:05.562, 1, 0 %, 0 %, P0, 27, 13 MiB, 32467 MiB
2020/05/01 15:00:05.563, 2, 0 %, 0 %, P0, 30, 13 MiB, 32467 MiB
2020/05/01 15:00:05.565, 3, 0 %, 0 %, P0, 34, 13 MiB, 32467 MiB
2020/05/01 15:00:05.566, 4, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 15:00:05.568, 5, 0 %, 0 %, P0, 32, 13 MiB, 32467 MiB
2020/05/01 15:00:05.570, 6, 0 %, 0 %, P0, 30, 13 MiB, 32467 MiB
2020/05/01 15:00:05.571, 7, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 15:00:05.573, 8, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 15:00:05.574, 9, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 15:00:05.576, 10, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 15:00:05.577, 11, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 15:00:05.579, 12, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 15:00:05.581, 13, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 15:00:05.582, 14, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 15:00:05.584, 15, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 15:00:10.586, 0, 100 %, 77 %, P0, 46, 18938 MiB, 13542 MiB
2020/05/01 15:00:10.587, 1, 0 %, 0 %, P0, 27, 13 MiB, 32467 MiB
2020/05/01 15:00:10.588, 2, 0 %, 0 %, P0, 30, 13 MiB, 32467 MiB
2020/05/01 15:00:10.589, 3, 0 %, 0 %, P0, 34, 13 MiB, 32467 MiB
2020/05/01 15:00:10.590, 4, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 15:00:10.590, 5, 0 %, 0 %, P0, 32, 13 MiB, 32467 MiB
2020/05/01 15:00:10.591, 6, 0 %, 0 %, P0, 30, 13 MiB, 32467 MiB
2020/05/01 15:00:10.592, 7, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 15:00:10.593, 8, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 15:00:10.594, 9, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 15:00:10.595, 10, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 15:00:10.595, 11, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 15:00:10.596, 12, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 15:00:10.597, 13, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 15:00:10.598, 14, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 15:00:10.599, 15, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 15:00:15.601, 0, 100 %, 76 %, P0, 45, 18938 MiB, 13542 MiB
2020/05/01 15:00:15.602, 1, 0 %, 0 %, P0, 27, 13 MiB, 32467 MiB
2020/05/01 15:00:15.604, 2, 0 %, 0 %, P0, 30, 13 MiB, 32467 MiB
2020/05/01 15:00:15.605, 3, 0 %, 0 %, P0, 34, 13 MiB, 32467 MiB
2020/05/01 15:00:15.607, 4, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 15:00:15.609, 5, 0 %, 0 %, P0, 32, 13 MiB, 32467 MiB
2020/05/01 15:00:15.610, 6, 0 %, 0 %, P0, 30, 13 MiB, 32467 MiB
2020/05/01 15:00:15.612, 7, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 15:00:15.614, 8, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 15:00:15.615, 9, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 15:00:15.617, 10, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 15:00:15.618, 11, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 15:00:15.620, 12, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 15:00:15.622, 13, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 15:00:15.623, 14, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 15:00:15.625, 15, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 15:00:20.627, 0, 100 %, 77 %, P0, 45, 18938 MiB, 13542 MiB
2020/05/01 15:00:20.628, 1, 0 %, 0 %, P0, 27, 13 MiB, 32467 MiB
2020/05/01 15:00:20.629, 2, 0 %, 0 %, P0, 30, 13 MiB, 32467 MiB
2020/05/01 15:00:20.630, 3, 0 %, 0 %, P0, 34, 13 MiB, 32467 MiB
2020/05/01 15:00:20.631, 4, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 15:00:20.632, 5, 0 %, 0 %, P0, 32, 13 MiB, 32467 MiB
2020/05/01 15:00:20.633, 6, 0 %, 0 %, P0, 30, 13 MiB, 32467 MiB
2020/05/01 15:00:20.633, 7, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 15:00:20.634, 8, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 15:00:20.635, 9, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 15:00:20.636, 10, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 15:00:20.637, 11, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 15:00:20.638, 12, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 15:00:20.638, 13, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 15:00:20.639, 14, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 15:00:20.640, 15, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 15:00:25.642, 0, 100 %, 76 %, P0, 45, 18938 MiB, 13542 MiB
2020/05/01 15:00:25.643, 1, 0 %, 0 %, P0, 27, 13 MiB, 32467 MiB
2020/05/01 15:00:25.645, 2, 0 %, 0 %, P0, 30, 13 MiB, 32467 MiB
2020/05/01 15:00:25.647, 3, 0 %, 0 %, P0, 34, 13 MiB, 32467 MiB
2020/05/01 15:00:25.648, 4, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
